index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m,normalizedDistance
1406,2157.66,1.533,-375.567,43.935,-5.746,43.935,-4.88,181.6,20.48,73.7,2.98,9.30,12.28,0.605234
1407,2159.20,1.540,-375.906,43.861,-7.246,43.861,-4.80,186.4,20.58,74.1,2.79,9.50,12.28,0.605666
1408,2160.75,1.545,-376.234,43.781,-8.755,43.781,-5.19,175.5,20.64,74.3,2.60,9.69,12.29,0.606101
1409,2162.30,1.551,-376.549,43.701,-10.271,43.701,-5.12,183.1,20.73,74.6,2.44,9.86,12.29,0.606536
1410,2163.86,1.557,-376.853,43.617,-11.797,43.617,-5.45,184.3,20.80,74.9,2.28,10.01,12.29,0.606973
1411,2165.42,1.564,-377.145,43.530,-13.330,43.530,-5.57,169.0,20.89,75.2,2.14,10.16,12.30,0.607411
1412,2166.93,1.507,-377.413,43.445,-14.810,43.445,-5.65,195.6,20.97,75.5,2.02,10.28,12.30,0.607835
1413,2168.44,1.512,-377.671,43.356,-16.298,43.356,-5.86,202.5,21.03,75.7,1.89,10.39,12.29,0.608258
1414,2169.96,1.518,-377.918,43.270,-17.793,43.270,-5.68,269.5,21.12,76.0,1.79,10.49,12.28,0.608684
1415,2171.48,1.524,-378.158,43.181,-19.295,43.181,-5.83,229.9,21.19,76.3,1.70,10.59,12.29,0.609111
1416,2173.01,1.529,-378.389,43.096,-20.804,43.096,-5.62,223.1,21.29,76.7,1.62,10.67,12.29,0.609540
1417,2174.55,1.536,-378.610,43.003,-22.321,43.003,-6.05,176.2,21.36,76.9,1.55,10.74,12.29,0.609972
1418,2176.09,1.541,-378.819,42.911,-23.845,42.911,-5.98,195.2,21.45,77.2,1.49,10.81,12.30,0.610404
1419,2177.64,1.548,-379.017,42.813,-25.377,42.813,-6.31,181.8,21.52,77.5,1.44,10.86,12.30,0.610839
1420,2179.19,1.553,-379.202,42.718,-26.916,42.718,-6.12,219.0,21.62,77.8,1.41,10.89,12.30,0.611273
1421,2180.75,1.560,-379.377,42.617,-28.463,42.617,-6.50,240.7,21.69,78.1,1.38,10.92,12.30,0.611711
1422,2182.32,1.566,-379.542,42.518,-30.016,42.518,-6.34,307.0,21.79,78.4,1.35,10.93,12.28,0.612151
1423,2183.83,1.506,-379.694,42.417,-31.512,42.417,-6.74,317.5,21.86,78.7,1.34,10.94,12.28,0.612575
1424,2185.34,1.511,-379.839,42.316,-33.012,42.316,-6.70,349.9,21.93,78.9,1.34,10.93,12.28,0.612999
1425,2186.85,1.517,-379.978,42.215,-34.519,42.215,-6.65,386.7,22.02,79.3,1.35,10.93,12.28,0.613422
1426,2188.38,1.522,-380.112,42.111,-36.031,42.111,-6.86,386.6,22.09,79.5,1.36,10.92,12.28,0.613851
1427,2189.90,1.527,-380.240,42.008,-37.550,42.008,-6.81,452.0,22.17,79.8,1.38,10.90,12.27,0.614278
1428,2191.44,1.533,-380.364,41.902,-39.074,41.902,-6.92,498.4,22.26,80.1,1.40,10.87,12.27,0.614710
1429,2192.97,1.538,-380.483,41.794,-40.603,41.794,-7.00,491.8,22.32,80.4,1.43,10.84,12.27,0.615139
1430,2194.52,1.543,-380.598,41.689,-42.138,41.689,-6.85,577.3,22.39,80.6,1.46,10.81,12.27,0.615574
1431,2196.07,1.548,-380.709,41.582,-43.679,41.582,-6.95,672.6,22.47,80.9,1.50,10.77,12.27,0.616008
1432,2197.62,1.552,-380.817,41.473,-45.223,41.473,-7.02,629.2,22.53,81.1,1.52,10.73,12.25,0.616443
1433,2199.18,1.558,-380.921,41.368,-46.774,41.368,-6.76,996.7,22.62,81.4,1.57,10.68,12.25,0.616881
1434,2200.74,1.562,-381.024,41.258,-48.329,41.258,-7.02,932.6,22.67,81.6,1.62,10.63,12.25,0.617318
1435,2202.31,1.567,-381.124,41.154,-49.889,41.154,-6.70,1968.3,22.75,81.9,1.67,10.58,12.25,0.617759
1436,2203.81,1.504,-381.218,41.054,-51.387,41.054,-6.67,2000.0,22.84,82.2,1.72,10.53,12.25,0.618180
1437,2205.32,1.508,-381.314,40.951,-52.889,40.951,-6.82,2000.0,22.87,82.3,1.76,10.48,12.24,0.618603
1438,2206.83,1.512,-381.410,40.852,-54.395,40.852,-6.56,2000.0,22.95,82.6,1.77,10.43,12.20,0.619027
1439,2208.35,1.516,-381.507,40.750,-55.904,40.750,-6.75,2000.0,22.99,82.8,1.79,10.38,12.17,0.619453
1440,2209.87,1.520,-381.604,40.651,-57.417,40.651,-6.53,765.0,23.05,83.0,1.81,10.33,12.14,0.619879
1441,2211.39,1.523,-381.698,40.551,-58.934,40.551,-6.57,2000.0,23.11,83.2,1.83,10.27,12.11,0.620306
1442,2212.92,1.527,-381.792,40.451,-60.455,40.451,-6.56,1084.5,23.16,83.4,1.85,10.22,12.07,0.620735
1443,2214.45,1.531,-381.889,40.354,-61.980,40.354,-6.34,1017.5,23.22,83.6,1.86,10.17,12.03,0.621164
1444,2215.98,1.534,-381.988,40.258,-63.508,40.258,-6.26,1208.0,23.27,83.8,1.85,10.12,11.97,0.621593
1445,2217.52,1.537,-382.089,40.164,-65.039,40.164,-6.15,1618.3,23.31,83.9,1.86,10.07,11.93,0.622025
1446,2219.06,1.540,-382.192,40.072,-66.573,40.072,-5.98,1279.6,23.37,84.1,1.86,10.03,11.88,0.622457
1447,2220.61,1.544,-382.297,39.980,-68.111,39.980,-5.99,1467.9,23.42,84.3,1.85,9.98,11.83,0.622892
1448,2222.16,1.547,-382.404,39.888,-69.652,39.888,-5.97,1175.1,23.46,84.5,1.84,9.94,11.77,0.623327
1449,2223.71,1.550,-382.513,39.795,-71.195,39.795,-5.98,1368.1,23.51,84.6,1.82,9.90,11.72,0.623762
1450,2225.26,1.553,-382.625,39.701,-72.741,39.701,-6.06,1382.8,23.55,84.8,1.79,9.86,11.65,0.624196
1451,2226.82,1.556,-382.738,39.608,-74.291,39.608,-6.00,1544.5,23.61,85.0,1.76,9.82,11.58,0.624634
1452,2228.37,1.559,-382.853,39.512,-75.842,39.512,-6.20,2000.0,23.64,85.1,1.73,9.79,11.52,0.625069
1453,2229.94,1.562,-382.969,39.417,-77.397,39.417,-6.07,2000.0,23.68,85.3,1.68,9.75,11.43,0.625509
1454,2231.50,1.564,-383.086,39.325,-78.954,39.325,-5.89,2000.0,23.73,85.4,1.64,9.71,11.36,0.625947
1455,2233.07,1.567,-383.202,39.232,-80.514,39.232,-5.97,2000.0,23.74,85.5,1.60,9.68,11.28,0.626387
1456,2234.64,1.569,-383.319,39.142,-82.076,39.142,-5.70,2000.0,23.80,85.7,1.56,9.65,11.21,0.626827
1457,2236.21,1.572,-383.437,39.049,-83.640,39.049,-5.95,2000.0,23.84,85.8,1.53,9.61,11.14,0.627268
1458,2237.78,1.573,-383.555,38.954,-85.206,38.954,-6.01,2000.0,23.84,85.8,1.52,9.58,11.10,0.627708
1459,2239.29,1.504,-383.668,38.865,-86.704,38.865,-5.95,2000.0,23.88,86.0,1.53,9.55,11.07,0.628132
1460,2240.79,1.505,-383.782,38.777,-88.202,38.777,-5.87,2000.0,23.91,86.1,1.54,9.51,11.06,0.628553
1461,2242.30,1.508,-383.894,38.694,-89.704,38.694,-5.53,2000.0,23.95,86.2,1.57,9.48,11.06,0.628976
1462,2243.81,1.510,-384.008,38.611,-91.207,38.611,-5.49,2000.0,23.99,86.4,1.62,9.45,11.07,0.629400
1463,2245.32,1.512,-384.123,38.528,-92.712,38.528,-5.46,2000.0,24.01,86.4,1.66,9.42,11.08,0.629823
1464,2246.84,1.514,-384.239,38.448,-94.219,38.448,-5.33,2000.0,24.04,86.5,1.68,9.39,11.07,0.630250
1465,2248.35,1.515,-384.356,38.368,-95.728,38.368,-5.27,2000.0,24.07,86.6,1.71,9.36,11.07,0.630673
1466,2249.87,1.517,-384.474,38.289,-97.239,38.289,-5.23,2000.0,24.10,86.7,1.73,9.33,11.06,0.631100
1467,2251.39,1.519,-384.592,38.210,-98.751,38.210,-5.20,1894.4,24.14,86.9,1.76,9.30,11.06,0.631526
1468,2252.91,1.521,-384.712,38.131,-100.265,38.131,-5.22,2000.0,24.15,87.0,1.79,9.28,11.06,0.631952
1469,2254.43,1.522,-384.834,38.051,-101.781,38.051,-5.25,2000.0,24.17,87.0,1.81,9.25,11.06,0.632379
1470,2255.96,1.523,-384.956,37.975,-103.297,37.975,-5.00,2000.0,24.20,87.1,1.83,9.23,11.06,0.632808
1471,2257.48,1.525,-385.079,37.900,-104.815,37.900,-4.96,2000.0,24.23,87.2,1.86,9.20,11.06,0.633234
1472,2259.01,1.527,-385.203,37.824,-106.335,37.824,-4.98,1533.7,24.25,87.3,1.88,9.18,11.06,0.633663
1473,2260.54,1.529,-385.329,37.747,-107.857,37.747,-4.99,1550.6,24.28,87.4,1.90,9.16,11.05,0.634093
1474,2262.07,1.530,-385.457,37.669,-109.380,37.669,-5.13,1767.5,24.30,87.5,1.91,9.14,11.05,0.634522
1475,2263.60,1.531,-385.586,37.593,-110.904,37.593,-4.97,1240.4,24.32,87.5,1.92,9.12,11.04,0.634951
1476,2265.14,1.533,-385.717,37.517,-112.430,37.517,-4.93,1806.6,24.35,87.6,1.94,9.10,11.04,0.635383
1477,2266.67,1.534,-385.849,37.442,-113.957,37.442,-4.93,2000.0,24.36,87.7,1.95,9.09,11.04,0.635812
1478,2268.21,1.536,-385.983,37.372,-115.485,37.372,-4.57,1766.8,24.41,87.9,1.97,9.08,11.04,0.636244
1479,2269.75,1.539,-386.118,37.296,-117.016,37.296,-4.92,1556.1,24.43,88.0,1.98,9.06,11.04,0.636676
1480,2271.29,1.540,-386.255,37.222,-118.548,37.222,-4.81,1617.3,24.47,88.1,1.99,9.05,11.04,0.637108
1481,2272.83,1.542,-386.394,37.145,-120.083,37.145,-5.02,2000.0,24.48,88.1,1.99,9.04,11.03,0.637540
1482,2274.37,1.543,-386.533,37.069,-121.617,37.069,-4.95,1777.2,24.52,88.3,2.00,9.03,11.03,0.637972
1483,2275.92,1.545,-386.674,36.995,-123.154,36.995,-4.79,1873.9,24.54,88.3,2.00,9.02,11.03,0.638407
1484,2277.47,1.547,-386.817,36.919,-124.693,36.919,-4.87,1965.5,24.56,88.4,2.01,9.02,11.03,0.638842
1485,2279.02,1.549,-386.961,36.848,-126.233,36.848,-4.62,1465.7,24.61,88.6,2.01,9.01,11.02,0.639276
1486,2280.57,1.550,-387.107,36.775,-127.775,36.775,-4.69,2000.0,24.61,88.6,2.02,9.01,11.02,0.639711
1487,2282.12,1.552,-387.254,36.707,-129.319,36.707,-4.42,1431.4,24.65,88.7,2.02,9.01,11.02,0.640146
1488,2283.67,1.554,-387.403,36.639,-130.864,36.639,-4.35,1775.4,24.69,88.9,2.01,9.00,11.01,0.640581
1489,2285.23,1.556,-387.554,36.568,-132.411,36.568,-4.61,2000.0,24.69,88.9,2.01,9.00,11.01,0.641018
1490,2286.79,1.557,-387.706,36.500,-133.960,36.500,-4.37,1866.2,24.74,89.1,2.00,9.01,11.01,0.641456
1491,2288.35,1.559,-387.859,36.428,-135.509,36.428,-4.58,2000.0,24.74,89.1,2.00,9.01,11.01,0.641893
1492,2289.91,1.560,-388.013,36.359,-137.060,36.359,-4.44,2000.0,24.79,89.2,1.99,9.01,11.01,0.642331
1493,2291.47,1.562,-388.169,36.290,-138.613,36.290,-4.43,2000.0,24.80,89.3,1.99,9.02,11.01,0.642769
1494,2293.03,1.564,-388.325,36.219,-140.168,36.219,-4.54,2000.0,24.83,89.4,1.98,9.03,11.00,0.643206
1495,2294.60,1.564,-388.482,36.151,-141.722,36.151,-4.37,2000.0,24.82,89.4,1.97,9.03,11.00,0.643647
1496,2296.16,1.567,-388.641,36.087,-143.280,36.087,-4.08,2000.0,24.90,89.6,1.96,9.04,11.00,0.644084
1497,2297.73,1.568,-388.800,36.019,-144.838,36.019,-4.31,2000.0,24.90,89.7,1.95,9.05,11.00,0.644525
1498,2299.30,1.571,-388.959,35.955,-146.399,35.955,-4.12,2000.0,24.94,89.8,1.94,9.05,11.00,0.644965
1499,2300.88,1.572,-389.117,35.888,-147.962,35.888,-4.26,2000.0,24.97,89.9,1.93,9.06,10.99,0.645408
1500,2302.45,1.574,-389.275,35.823,-149.528,35.823,-4.09,2000.0,25.03,90.1,1.92,9.07,10.99,0.645849
1501,2303.95,1.502,-389.424,35.758,-151.021,35.758,-4.35,1510.5,25.04,90.1,1.91,9.07,10.99,0.646269
1502,2305.46,1.503,-389.573,35.695,-152.515,35.695,-4.18,1191.4,25.07,90.3,1.91,9.08,10.99,0.646693
1503,2306.96,1.505,-389.720,35.635,-154.012,35.635,-4.01,1604.5,25.10,90.3,1.91,9.08,10.98,0.647114
1504,2308.47,1.507,-389.865,35.576,-155.510,35.576,-3.94,1415.0,25.14,90.5,1.90,9.08,10.98,0.647537
1505,2309.98,1.510,-390.009,35.515,-157.012,35.515,-4.03,1582.7,25.19,90.7,1.90,9.08,10.98,0.647961
1506,2311.49,1.511,-390.152,35.450,-158.515,35.450,-4.29,1309.1,25.20,90.7,1.91,9.08,10.98,0.648384
1507,2313.00,1.513,-390.294,35.386,-160.020,35.386,-4.28,1001.9,25.21,90.7,1.91,9.07,10.98,0.648808
1508,2314.52,1.513,-390.433,35.324,-161.525,35.324,-4.08,1115.1,25.25,90.9,1.91,9.06,10.98,0.649234
1509,2316.03,1.513,-390.570,35.262,-163.031,35.262,-4.08,1959.7,25.20,90.7,1.91,9.06,10.97,0.649658
1510,2317.54,1.512,-390.706,35.202,-164.536,35.202,-3.96,1853.6,25.19,90.7,1.92,9.05,10.97,0.650081
1511,2319.06,1.518,-390.841,35.141,-166.046,35.141,-4.08,2000.0,25.37,91.3,1.93,9.03,10.97,0.650508
1512,2320.58,1.522,-390.975,35.080,-167.561,35.080,-3.98,1850.2,25.37,91.3,1.94,9.02,10.97,0.650934
1513,2322.11,1.523,-391.108,35.027,-169.077,35.027,-3.51,2000.0,25.40,91.5,1.96,9.01,10.97,0.651363
1514,2323.63,1.525,-391.241,34.971,-170.595,34.971,-3.68,2000.0,25.42,91.5,1.97,8.99,10.96,0.651790
1515,2325.16,1.525,-391.374,34.913,-172.114,34.913,-3.78,2000.0,25.43,91.5,1.98,8.98,10.96,0.652219
1516,2326.68,1.526,-391.507,34.856,-173.633,34.856,-3.76,2000.0,25.44,91.6,1.99,8.97,10.96,0.652645
1517,2328.21,1.527,-391.639,34.799,-175.153,34.799,-3.72,2000.0,25.45,91.6,2.00,8.95,10.95,0.653074
1518,2329.74,1.528,-391.772,34.741,-176.674,34.741,-3.81,2000.0,25.47,91.7,2.02,8.94,10.96,0.653504
1519,2331.27,1.529,-391.906,34.683,-178.196,34.683,-3.79,2000.0,25.49,91.8,2.03,8.92,10.95,0.653933
1520,2332.80,1.530,-392.041,34.624,-179.719,34.624,-3.85,2000.0,25.50,91.8,2.04,8.91,10.95,0.654362
1521,2334.33,1.531,-392.177,34.565,-181.242,34.565,-3.88,2000.0,25.51,91.9,2.04,8.90,10.94,0.654791
1522,2335.86,1.532,-392.313,34.507,-182.767,34.507,-3.78,2000.0,25.55,92.0,2.06,8.89,10.94,0.655220
1523,2337.39,1.533,-392.450,34.447,-184.292,34.447,-3.91,2000.0,25.54,92.0,2.07,8.88,10.94,0.655649
1524,2338.93,1.534,-392.586,34.387,-185.818,34.387,-3.91,2000.0,25.57,92.0,2.07,8.87,10.94,0.656081
1525,2340.46,1.533,-392.724,34.329,-187.344,34.329,-3.76,2000.0,25.55,92.0,2.08,8.85,10.94,0.656511
1526,2342.00,1.535,-392.862,34.277,-188.871,34.277,-3.37,2000.0,25.59,92.1,2.09,8.84,10.94,0.656942
1527,2343.53,1.535,-393.000,34.226,-190.399,34.226,-3.37,2000.0,25.58,92.1,2.10,8.84,10.93,0.657372
1528,2345.07,1.536,-393.139,34.177,-191.928,34.177,-3.21,2000.0,25.59,92.1,2.10,8.83,10.93,0.657804
1529,2346.60,1.536,-393.278,34.131,-193.457,34.131,-2.96,2000.0,25.62,92.2,2.11,8.82,10.93,0.658233
1530,2348.14,1.537,-393.418,34.084,-194.987,34.084,-3.07,2000.0,25.62,92.2,2.12,8.81,10.93,0.658665
1531,2349.68,1.538,-393.559,34.037,-196.518,34.037,-3.02,2000.0,25.63,92.3,2.12,8.80,10.93,0.659097
1532,2351.22,1.538,-393.701,33.993,-198.049,33.993,-2.90,2000.0,25.65,92.3,2.13,8.80,10.92,0.659529
1533,2352.76,1.539,-393.844,33.950,-199.581,33.950,-2.81,2000.0,25.64,92.3,2.13,8.79,10.92,0.659961
1534,2354.30,1.540,-393.988,33.911,-201.113,33.911,-2.50,2000.0,25.68,92.4,2.13,8.79,10.92,0.660393
1535,2355.84,1.540,-394.132,33.872,-202.646,33.872,-2.52,1878.5,25.67,92.4,2.13,8.78,10.92,0.660825
1536,2357.38,1.541,-394.278,33.837,-204.181,33.837,-2.30,2000.0,25.70,92.5,2.13,8.78,10.92,0.661257
1537,2358.92,1.542,-394.425,33.800,-205.715,33.800,-2.39,1244.3,25.70,92.5,2.13,8.78,10.91,0.661689
1538,2360.47,1.543,-394.574,33.763,-207.251,33.763,-2.42,1403.9,25.74,92.7,2.13,8.78,10.91,0.662123
1539,2362.01,1.543,-394.725,33.723,-208.786,33.723,-2.60,1434.1,25.71,92.6,2.13,8.78,10.91,0.662555
1540,2363.55,1.544,-394.878,33.685,-210.322,33.685,-2.43,1198.6,25.72,92.6,2.12,8.79,10.90,0.662987
1541,2365.10,1.544,-395.032,33.648,-211.858,33.648,-2.43,1573.5,25.74,92.7,2.11,8.79,10.90,0.663422
1542,2366.64,1.544,-395.188,33.612,-213.394,33.612,-2.35,1256.9,25.74,92.7,2.10,8.80,10.90,0.663854
1543,2368.19,1.546,-395.347,33.578,-214.931,33.578,-2.19,1276.3,25.79,92.9,2.09,8.81,10.90,0.664289
1544,2369.74,1.546,-395.507,33.537,-216.469,33.537,-2.61,1672.1,25.77,92.8,2.08,8.82,10.90,0.664724
1545,2371.28,1.547,-395.668,33.500,-218.007,33.500,-2.43,1626.8,25.80,92.9,2.07,8.83,10.90,0.665156
1546,2372.83,1.548,-395.831,33.460,-219.546,33.460,-2.59,1871.9,25.79,92.8,2.05,8.84,10.89,0.665590
1547,2374.38,1.548,-395.996,33.423,-221.084,33.423,-2.33,1409.5,25.81,92.9,2.03,8.86,10.89,0.666025
1548,2375.93,1.549,-396.162,33.387,-222.624,33.387,-2.36,2000.0,25.82,93.0,2.01,8.88,10.89,0.666460
1549,2377.48,1.549,-396.329,33.352,-224.163,33.352,-2.27,2000.0,25.83,93.0,1.99,8.89,10.89,0.666895
1550,2379.03,1.551,-396.497,33.317,-225.704,33.317,-2.24,2000.0,25.84,93.0,1.97,8.91,10.88,0.667330
1551,2380.58,1.550,-396.666,33.284,-227.245,33.284,-2.14,2000.0,25.83,93.0,1.95,8.93,10.88,0.667764
1552,2382.13,1.551,-396.835,33.254,-228.786,33.254,-1.90,2000.0,25.85,93.1,1.93,8.95,10.88,0.668199
1553,2383.68,1.551,-397.005,33.224,-230.328,33.224,-1.99,2000.0,25.85,93.1,1.90,8.97,10.88,0.668634
1554,2385.23,1.552,-397.177,33.194,-231.870,33.194,-1.92,1704.4,25.88,93.2,1.88,9.00,10.88,0.669069
1555,2386.79,1.553,-397.350,33.161,-233.413,33.161,-2.13,1907.5,25.88,93.2,1.86,9.02,10.87,0.669506
1556,2388.34,1.553,-397.524,33.127,-234.955,33.127,-2.15,2000.0,25.86,93.1,1.83,9.04,10.87,0.669941
1557,2389.89,1.553,-397.700,33.099,-236.498,33.099,-1.81,1759.1,25.92,93.3,1.80,9.07,10.87,0.670376
1558,2391.45,1.554,-397.876,33.068,-238.042,33.068,-2.05,1333.8,25.88,93.2,1.77,9.10,10.87,0.670813
1559,2393.00,1.555,-398.055,33.040,-239.586,33.040,-1.79,1172.8,25.92,93.3,1.74,9.12,10.87,0.671248
1560,2394.56,1.554,-398.236,33.011,-241.128,33.011,-1.84,1233.2,25.90,93.3,1.71,9.16,10.87,0.671686
1561,2396.11,1.554,-398.418,32.986,-242.671,32.986,-1.58,1432.6,25.89,93.2,1.67,9.19,10.86,0.672121
1562,2397.67,1.555,-398.603,32.965,-244.215,32.965,-1.41,2000.0,25.93,93.4,1.64,9.22,10.86,0.672558
1563,2399.22,1.555,-398.788,32.940,-245.759,32.940,-1.57,2000.0,25.92,93.3,1.60,9.26,10.86,0.672993
1564,2400.78,1.555,-398.973,32.918,-247.303,32.918,-1.42,2000.0,25.92,93.3,1.56,9.30,10.86,0.673431
1565,2402.33,1.556,-399.158,32.895,-248.848,32.895,-1.51,836.9,25.92,93.3,1.52,9.33,10.85,0.673865
1566,2403.89,1.555,-399.339,32.876,-250.392,32.876,-1.21,790.8,25.95,93.4,1.49,9.36,10.85,0.674303
1567,2405.45,1.557,-399.517,32.853,-251.939,32.853,-1.44,530.5,25.95,93.4,1.46,9.39,10.85,0.674741
1568,2407.00,1.557,-399.691,32.830,-253.486,32.830,-1.50,462.5,25.95,93.4,1.43,9.41,10.84,0.675175
1569,2408.56,1.557,-399.860,32.807,-255.034,32.807,-1.45,375.3,25.94,93.4,1.41,9.43,10.84,0.675613
1570,2410.12,1.556,-400.022,32.789,-256.582,32.789,-1.19,397.1,25.96,93.5,1.39,9.45,10.84,0.676050
1571,2411.68,1.558,-400.178,32.771,-258.132,32.771,-1.18,384.3,25.97,93.5,1.39,9.45,10.84,0.676488
1572,2413.23,1.559,-400.328,32.750,-259.683,32.750,-1.32,379.0,25.99,93.6,1.39,9.45,10.84,0.676923
1573,2414.79,1.560,-400.472,32.725,-261.236,32.725,-1.63,302.3,25.97,93.5,1.39,9.44,10.83,0.677360
1574,2416.35,1.558,-400.608,32.703,-262.788,32.703,-1.36,341.0,25.98,93.5,1.40,9.43,10.83,0.677798
1575,2417.91,1.559,-400.736,32.686,-264.342,32.686,-1.15,356.9,25.97,93.5,1.42,9.41,10.83,0.678236
1576,2419.47,1.559,-400.858,32.672,-265.896,32.672,-0.87,435.0,26.02,93.7,1.45,9.38,10.83,0.678673
1577,2421.03,1.561,-400.974,32.654,-267.453,32.654,-1.19,414.3,26.00,93.6,1.48,9.35,10.82,0.679111
1578,2422.59,1.560,-401.085,32.636,-269.009,32.636,-1.14,444.4,26.01,93.6,1.51,9.31,10.82,0.679548
1579,2424.15,1.560,-401.190,32.621,-270.565,32.621,-0.96,447.5,25.99,93.6,1.56,9.26,10.82,0.679986
1580,2425.71,1.560,-401.289,32.609,-272.121,32.609,-0.78,537.7,25.99,93.6,1.61,9.21,10.82,0.680424
1581,2427.27,1.560,-401.384,32.598,-273.678,32.598,-0.69,607.8,26.01,93.6,1.66,9.16,10.82,0.680861
1582,2428.84,1.561,-401.475,32.583,-275.236,32.583,-0.95,547.3,26.00,93.6,1.72,9.10,10.82,0.681302
1583,2430.40,1.560,-401.562,32.564,-276.793,32.564,-1.18,505.6,25.98,93.5,1.79,9.03,10.82,0.681739
1584,2431.95,1.558,-401.644,32.549,-278.349,32.549,-0.99,503.0,25.97,93.5,1.86,8.96,10.82,0.682174
1585,2433.51,1.559,-401.721,32.536,-279.906,32.536,-0.81,477.8,25.97,93.5,1.93,8.89,10.82,0.682612
1586,2435.07,1.558,-401.792,32.526,-281.462,32.526,-0.67,456.8,25.96,93.5,2.01,8.81,10.82,0.683049
1587,2436.63,1.557,-401.859,32.516,-283.018,32.516,-0.65,471.1,25.93,93.4,2.10,8.73,10.82,0.683487
1588,2438.18,1.556,-401.920,32.510,-284.573,32.510,-0.35,496.6,25.95,93.4,2.19,8.64,10.82,0.683921
1589,2439.74,1.557,-401.977,32.505,-286.129,32.505,-0.34,474.7,25.94,93.4,2.28,8.55,10.83,0.684359
1590,2441.30,1.556,-402.028,32.498,-287.684,32.498,-0.47,465.5,25.93,93.3,2.38,8.45,10.83,0.684797
1591,2442.85,1.555,-402.074,32.491,-289.238,32.491,-0.42,453.7,25.91,93.3,2.49,8.34,10.83,0.685231
1592,2444.41,1.555,-402.115,32.486,-290.792,32.486,-0.36,455.2,25.91,93.3,2.60,8.23,10.83,0.685669
1593,2445.96,1.555,-402.150,32.479,-292.347,32.479,-0.44,447.9,25.91,93.3,2.71,8.12,10.83,0.686104
1594,2447.52,1.554,-402.180,32.470,-293.901,32.470,-0.56,426.0,25.90,93.2,2.83,8.00,10.83,0.686541
1595,2449.07,1.554,-402.204,32.460,-295.454,32.460,-0.66,405.7,25.89,93.2,2.96,7.87,10.83,0.686976
1596,2450.63,1.553,-402.223,32.448,-297.007,32.448,-0.74,410.0,25.88,93.2,3.09,7.74,10.83,0.687414
1597,2452.18,1.552,-402.235,32.436,-298.560,32.436,-0.79,415.6,25.87,93.1,3.23,7.60,10.83,0.687849
1598,2453.73,1.552,-402.242,32.425,-300.112,32.425,-0.74,417.6,25.87,93.1,3.38,7.46,10.83,0.688283
1599,2455.28,1.552,-402.243,32.412,-301.664,32.412,-0.79,433.3,25.86,93.1,3.53,7.31,10.84,0.688718
1600,2456.84,1.551,-402.238,32.399,-303.215,32.399,-0.83,433.0,25.85,93.1,3.68,7.16,10.84,0.689156
1601,2458.39,1.551,-402.228,32.385,-304.766,32.385,-0.90,418.7,25.85,93.1,3.84,7.00,10.84,0.689590
1602,2459.94,1.551,-402.212,32.371,-306.316,32.371,-0.93,395.3,25.84,93.0,4.01,6.84,10.85,0.690025
1603,2461.49,1.550,-402.190,32.357,-307.866,32.357,-0.91,387.5,25.84,93.0,4.19,6.67,10.86,0.690460
1604,2463.04,1.550,-402.162,32.342,-309.416,32.342,-0.94,373.7,25.83,93.0,4.37,6.49,10.86,0.690895
1605,2464.59,1.549,-402.128,32.328,-310.965,32.328,-0.92,363.5,25.81,92.9,4.56,6.30,10.86,0.691330
1606,2466.14,1.549,-402.087,32.315,-312.513,32.315,-0.83,357.5,25.82,92.9,4.74,6.08,10.83,0.691764
1607,2467.69,1.548,-402.039,32.302,-314.060,32.302,-0.87,353.8,25.80,92.9,4.93,5.84,10.77,0.692199
1608,2469.23,1.548,-401.984,32.288,-315.608,32.288,-0.86,328.5,25.79,92.8,5.11,5.60,10.71,0.692631
1609,2470.78,1.548,-401.922,32.276,-317.154,32.276,-0.81,338.8,25.80,92.9,5.30,5.36,10.66,0.693066
1610,2472.33,1.547,-401.853,32.263,-318.699,32.263,-0.86,333.0,25.77,92.8,5.49,5.15,10.64,0.693501
1611,2473.88,1.547,-401.777,32.251,-320.244,32.251,-0.75,310.4,25.76,92.7,5.68,4.97,10.65,0.693935
1612,2475.42,1.546,-401.693,32.242,-321.788,32.242,-0.56,344.1,25.77,92.8,5.87,4.83,10.70,0.694367
1613,2476.97,1.546,-401.603,32.232,-323.331,32.232,-0.69,319.1,25.76,92.7,6.07,4.72,10.78,0.694802
1614,2478.51,1.545,-401.505,32.223,-324.873,32.223,-0.56,336.0,25.75,92.7,6.26,4.61,10.88,0.695234
1615,2480.06,1.545,-401.399,32.214,-326.415,32.214,-0.58,315.9,25.75,92.7,6.46,4.51,10.97,0.695669
1616,2481.61,1.545,-401.287,32.204,-327.955,32.204,-0.62,308.2,25.74,92.7,6.65,4.39,11.05,0.696104
1617,2483.15,1.545,-401.166,32.197,-329.496,32.197,-0.48,319.5,25.76,92.7,6.84,4.27,11.11,0.696536
1618,2484.70,1.545,-401.039,32.190,-331.035,32.190,-0.44,309.2,25.75,92.7,7.03,4.14,11.17,0.696971
1619,2486.24,1.545,-400.903,32.184,-332.574,32.184,-0.41,276.0,25.74,92.7,7.21,4.02,11.23,0.697403
1620,2487.79,1.545,-400.759,32.178,-334.112,32.178,-0.40,275.7,25.76,92.7,7.39,3.89,11.27,0.697837
